commentId,닉네임_ID,종목명,주주_여부,작성일,text,시점관계,예측_방향,예측_날짜,확신도,근거_유형,Class0_사유,Class,dir_realized,date_valid,date_hit,evaluable,R_dir
168880104,156d3fa10c395e1b,TSLA,True,2025-11-26T23:44:42+09:00,진짜임 좋아요 누르면 올라감 ㅇㅇ 찝찝하면 누르기,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168879820,69556ad8ee98a54c,TSLA,True,2025-11-26T23:44:16+09:00,Young cha Young cha,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168879534,76e698791ecfc4ab,TSLA,True,2025-11-26T23:43:49+09:00,진짜 가자 가는거야,예측,상승,,0.6,단순감정,,1,False,False,False,True,2.56
168879494,ed9bba340dffec65,TSLA,False,2025-11-26T23:43:46+09:00,아오 테쪽아...,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168879486,54abc2b75e5b773f,TSLA,True,2025-11-26T23:43:45+09:00,야! 예전의 테슬라 불빠따 맛 좀 보자. 실망,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168878672,bbb428ad429e222b,TSLA,False,2025-11-26T23:42:28+09:00,어마어마하네,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168878668,f1f901580239accb,TSLA,True,2025-11-26T23:42:27+09:00,화성 간다며!!!!안갈꺼야??!!,예측,상승,,0.6,뉴스,,1,False,False,False,True,2.56
168878612,0ac6da3cdb4ca439,TSLA,True,2025-11-26T23:42:21+09:00,어차피 올라갈건데 쌀때 삽니다~ 마지막 할인기회라 생각하고,예측,상승,,0.6,단순감정,,1,False,False,False,True,2.56
168878196,f06d60ca897affbe,TSLA,True,2025-11-26T23:41:46+09:00,422까지 일단 가자,예측,상승,,0.6,차트,,1,False,False,False,True,2.56
168877832,d2ad0c471df7f507,TSLA,True,2025-11-26T23:41:15+09:00,고개 더쳐들ㄹ어라,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168877786,a8d9b1aaab4534d3,TSLA,False,2025-11-26T23:41:12+09:00,420달라 버티려는 매수세가 들어 오지만 중국 부동산 과열 일본 금리 인상가능성 때문에 힘을 잘 못 쓰는거 같네요 ㅠ,리액션,없음,,0.0,뉴스,예측 없는 리액션,0,False,False,False,True,2.56
168877698,5d81e84efb79d0df,TSLA,False,2025-11-26T23:41:05+09:00,탈출해라 당장 탈출해라,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168877676,1052315ef7104765,TSLA,False,2025-11-26T23:41:03+09:00,언제들어가야하죠🥲,리액션,없음,,0.0,없음,예측 없는 순수 질문,0,False,False,False,True,2.56
168877642,2e248af3e89fdf9e,TSLA,True,2025-11-26T23:40:59+09:00,올라가즈아!~!,예측,상승,,0.6,단순감정,,1,False,False,False,True,2.56
168877640,ecf4a25ffbaa9f7e,TSLA,False,2025-11-26T23:40:59+09:00,알파벳 딸아가자,리액션,없음,,0.0,없음,종목과 무관한 잡담,0,False,False,False,True,2.56
168877622,933d62f60bfa5762,TSLA,True,2025-11-26T23:40:57+09:00,또 흐른다 케에엙..,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168877610,d85e3cc3eb7c0fe6,TSLA,False,2025-11-26T23:40:56+09:00,ㅋㅋㅋㅋㅋㅋㅋ 300불가라,예측,하락,,0.6,단순감정,,1,False,False,False,True,2.56
168877326,33f2a077c055aa80,TSLA,True,2025-11-26T23:40:30+09:00,420에서 보합이라도 하고 장 끝내줘라...,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168877150,5b68a26258d515a9,TSLA,True,2025-11-26T23:40:15+09:00,고등 졸업예정자의 주식일기 오늘은 시장지수랑 배당주 소수점을 조금 매수 했습니다.. 모두 성투하세요..!,리액션,없음,,0.0,없음,종목과 무관한 잡담,0,False,False,False,True,2.56
168877054,c009fbb778c0e8e4,TSLA,False,2025-11-26T23:40:08+09:00,이 비싼걸 누가 사~ㅜ,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168876886,47b7f3f699b89b19,TSLA,True,2025-11-26T23:39:52+09:00,"🛻Faraday Future CEO, 테슬라와 FSD 협력할 준비 완료 테슬라가 기술을 선도하고 있으며, 두 회사 모두 같은 생각을 가지고 있고, 힘을 합치면 모두를 위한 자율주행의 미래를 앞당길 수 있다고 믿기 때문에 이렇게 말했습니다.",리액션,없음,,0.0,뉴스,예측 없는 리액션,0,False,False,False,True,2.56
168876576,018f44f2033b20fe,TSLA,False,2025-11-26T23:39:21+09:00,얘 왜 떨어져요? ㅠㅠㅠㅠ 인버스 탔는데 기분 좋네요,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168876514,13f2d9f874bdee9c,TSLA,True,2025-11-26T23:39:16+09:00,산타잡아온나~ 427뚤어야 날아간다....,예측,상승,,0.6,차트,,1,False,False,False,True,2.56
168876374,b456b8f415d1c86c,TSLA,False,2025-11-26T23:39:03+09:00,엔비랑 반대가 됐네ㅋㅋㅋ에라이,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168876212,036e570e1f68acce,TSLA,False,2025-11-26T23:38:50+09:00,걍 개꼬라박아라 ㅅㄱ,예측,상승,,0.6,단순감정,,1,False,False,False,True,2.56
168876196,1c9361bb9f31809d,TSLA,True,2025-11-26T23:38:48+09:00,오늘 오늘 400달러 한번더 가겠다..아니면 390대도 생각 해야되남,예측,하락,2025-11-26,0.6,차트,,1,False,True,False,True,2.35
168876174,d35aed73fa28a238,TSLA,True,2025-11-26T23:38:45+09:00,프장엔 개미꼬시기+ 본장엔 엔비 인버스 종목 역할 수행,예측,하락,,0.6,기타,,1,False,False,False,True,2.56
168876110,da9d4c5f186b9312,TSLA,False,2025-11-26T23:38:41+09:00,이렇게 까지 떨어지는 이유 아는사람..,리액션,없음,,0.0,없음,예측 없는 순수 질문,0,False,False,False,True,2.56
168876076,2d387dc33b558b5b,TSLA,True,2025-11-26T23:38:37+09:00,fsd 좋다~~,리액션,없음,,0.0,뉴스,예측 없는 리액션,0,False,False,False,True,2.56
168876018,4fbf06f6c866a211,TSLA,True,2025-11-26T23:38:32+09:00,음전 ㄷㄷ,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168875842,3334a22f861533b8,TSLA,True,2025-11-26T23:38:18+09:00,본장만 오면 억까 di 진다,예측,하락,,0.6,기타,,1,False,False,False,True,2.56
168875806,d2ad0c471df7f507,TSLA,True,2025-11-26T23:38:15+09:00,빼지도 모대 ..~,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168875554,33f2a077c055aa80,TSLA,True,2025-11-26T23:37:55+09:00,나가리네요 에혀... 넌 이해가 안된다 이제...,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168875394,e9b088bbee535193,TSLA,False,2025-11-26T23:37:43+09:00,징징대지마 7분 지나써 ㅡㅡ,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168875280,d21451a7650126f8,TSLA,True,2025-11-26T23:37:34+09:00,븅슬라 ㅋ,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168875272,08cbf5a0151068c8,TSLA,False,2025-11-26T23:37:34+09:00,어디가냐,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168875182,933d62f60bfa5762,TSLA,True,2025-11-26T23:37:25+09:00,"납치된거야,..",리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168874762,95325e8b02faa3cd,TSLA,True,2025-11-26T23:36:49+09:00,안보이냐. 제 5차혁명이!!!!! ㅋㅋㅋㅋ 수동차와 자동차의 대결이다. 기사딸린 아반떼를 탈것이나 그랜저 운전할래? 난 기사달린 아반떼를 사겠다.,리액션,없음,,0.0,뉴스,예측 없는 리액션,0,False,False,False,True,2.56
168874760,64301a182c89419e,TSLA,False,2025-11-26T23:36:49+09:00,휴 기대햇는디ㅠㅠㅠ 오늘도 뻘지ㅛ,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168874736,1c9361bb9f31809d,TSLA,True,2025-11-26T23:36:47+09:00,추매 현재 18만원 미래에 올라가니까?,예측,상승,,0.6,단순감정,,1,False,False,False,True,2.56
168874728,1adbae74bd5e2158,TSLA,False,2025-11-26T23:36:47+09:00,어디가니??,리액션,없음,,0.0,없음,예측 없는 순수 질문,0,False,False,False,True,2.56
168874552,d21451a7650126f8,TSLA,True,2025-11-26T23:36:34+09:00,이제 좀 올라줄래?,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168874348,3334a22f861533b8,TSLA,True,2025-11-26T23:36:16+09:00,"또, 또, 또 테 또 속 이냐",리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168874342,6ab42e43f16cea16,TSLA,True,2025-11-26T23:36:15+09:00,420 사수ㅏㅏㅏㅏ,예측,상승,,0.6,차트,,1,False,False,False,True,2.56
168874318,33f2a077c055aa80,TSLA,True,2025-11-26T23:36:13+09:00,또 시작인가 나스닥 차트 역행,리액션,없음,,0.0,차트,예측 없는 리액션,0,False,False,False,True,2.56
168873952,eaf3322f7bd0b555,TSLA,True,2025-11-26T23:35:42+09:00,존1나 깝치네 ㅆ1발럼이,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168873650,33cd3bae304296ae,TSLA,True,2025-11-26T23:35:16+09:00,430 ㄱㄱ,예측,상승,,0.6,단순감정,,1,False,False,False,True,2.56
168873578,d2ad0c471df7f507,TSLA,True,2025-11-26T23:35:10+09:00,선생님들 .. 다들 오르는데 얘는 왜 내려가나요?,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168873316,2191c55d0971b95b,TSLA,False,2025-11-26T23:34:48+09:00,가자가자,예측,상승,,0.6,단순감정,,1,False,False,False,True,2.56
168873228,933d62f60bfa5762,TSLA,True,2025-11-26T23:34:40+09:00,켁..케에엙..,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168873166,68d5d4e212f13121,TSLA,True,2025-11-26T23:34:36+09:00,일단 매수는 참았는데 잘된건지는 종가를 봐야겠지..,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168873130,33f2a077c055aa80,TSLA,True,2025-11-26T23:34:32+09:00,안되네요 에혀...,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168872954,de7966cbf43e803b,TSLA,False,2025-11-26T23:34:18+09:00,혼자 역주행하네 또,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168872948,1fcbba17a7ac290a,TSLA,True,2025-11-26T23:34:18+09:00,왜 구글따라가냐 너 엔비해적단아니였어?,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168872492,b5f8e3f2e9a4146e,TSLA,False,2025-11-26T23:33:41+09:00,잘버티노,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168872408,933d62f60bfa5762,TSLA,True,2025-11-26T23:33:34+09:00,"슬라야,이제그만 올라가야지..",리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168872338,942db14d06363a06,TSLA,True,2025-11-26T23:33:28+09:00,조금 익절 감사합니다 🙏,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168871910,f1f901580239accb,TSLA,True,2025-11-26T23:32:51+09:00,얜 조루가 확실해 금방 싸버리네 에효ㅠㅠ,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168871792,d21451a7650126f8,TSLA,True,2025-11-26T23:32:43+09:00,또 발작 일으키네,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168871694,044d1b72909aeb71,TSLA,True,2025-11-26T23:32:33+09:00,엔비오르면 떨어지는게 국룰인가,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168871620,69556ad8ee98a54c,TSLA,True,2025-11-26T23:32:28+09:00,존내무습데이 ㅜㅠ,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168870822,a2b70d390de6e26d,TSLA,False,2025-11-26T23:31:31+09:00,ㅋㅋㅋ 딸어졌음 좋겠음 ㅠ,예측,하락,,0.3,단순감정,,0,False,False,False,True,2.56
168870670,69556ad8ee98a54c,TSLA,True,2025-11-26T23:31:20+09:00,우 와아아아아아,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168870510,69556ad8ee98a54c,TSLA,True,2025-11-26T23:31:06+09:00,이말올????????,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168870228,933d62f60bfa5762,TSLA,True,2025-11-26T23:30:40+09:00,초반에 팍 떨군다? 그건바로 대폭등의 전조증상,예측,상승,,0.7,차트,,1,False,False,False,True,2.56
168870214,29aac7ebd53c8151,TSLA,True,2025-11-26T23:30:38+09:00,레전드 주식이네,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168870150,835b88beea3de8a4,TSLA,False,2025-11-26T23:30:31+09:00,테슬리 테슬라 잘가넹,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168869902,bbff89f25224dc7a,TSLA,True,2025-11-26T23:29:55+09:00,이제-6% 인데 다들 평단 오면 파시나요..? 하 ㅜㅜ,리액션,없음,,0.0,단순감정,예측 없는 순수 질문,0,False,False,False,True,2.56
168869762,8d972a329f07c9aa,TSLA,True,2025-11-26T23:29:38+09:00,ㅇㅂㅇ…,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168868230,5f7682e264a4a64a,TSLA,True,2025-11-26T23:25:58+09:00,개 호오로 검둥이년의 난 너무 힘들었다.,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168867172,ae94d61aa21e3e42,TSLA,True,2025-11-26T23:22:42+09:00,그록이 T1한테 쳐발리면 테슬라도 떨구냐? ㅋㅋ,리액션,없음,,0.0,뉴스,예측 없는 리액션,0,False,False,False,True,2.56
168865944,84a179c0e268cf0b,TSLA,True,2025-11-26T23:19:14+09:00,탄탄한기업,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168865554,60e230a4d3f9fd2d,TSLA,True,2025-11-26T23:18:08+09:00,기대하시라~~~~ 조만간 쏩니다!,예측,상승,,0.5,단순감정,,1,False,False,False,True,2.56
168864866,83b441866032f716,TSLA,False,2025-11-26T23:16:18+09:00,젭알 아멘,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168862426,000f91dc46a2b48e,TSLA,True,2025-11-26T23:09:10+09:00,차안팔린다는데 개잘오르네 뭐지 진짜...,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168862272,88b3eab96d3c91cb,TSLA,True,2025-11-26T23:08:42+09:00,상ㅋㅋㅋ 처라 ㅎㅎㅎ 29퍼 😁😁😁,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168862170,d8f21e1d94070329,TSLA,True,2025-11-26T23:08:25+09:00,가보자아ㅏㅏㅏㅏㅏㅏ 🆙🆙🆙,예측,상승,,0.6,단순감정,,1,False,False,False,True,2.56
168860148,f23e4a4cf87025ea,TSLA,True,2025-11-26T23:02:53+09:00,🥂 자네들~조정 장에 안털리고 탑승은 했는감? 시동 걸어볼까 하는데 함 걸어봐야~📈📈📈📈,예측,상승,,0.6,차트,,1,False,False,False,True,2.56
168859898,a61087b2dd3a1240,TSLA,True,2025-11-26T23:02:16+09:00,남김 남김 ㅎ,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168858628,74557541e17c98f4,TSLA,False,2025-11-26T22:58:51+09:00,옆집 둘이 치고박고 싸워. 테슬라 너는 거기에 얼씬도하지마,리액션,없음,,0.0,뉴스,예측 없는 리액션,0,False,False,False,True,2.56
168858342,ef8137172636c15f,TSLA,False,2025-11-26T22:58:04+09:00,두구두구,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168857830,b5f8e3f2e9a4146e,TSLA,False,2025-11-26T22:56:44+09:00,기영이머리완-성 오늘부터 손들자잉,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168856012,c1b7bea09fc52203,TSLA,True,2025-11-26T22:52:35+09:00,' 구른다 ! ' ' 구른다 ! ',리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168855922,7cb1d315573e1ba4,TSLA,False,2025-11-26T22:52:25+09:00,‘ 눈도 깜짝 안한다 ! ’ ‘ 눈도 깜짝 안한다 ! ’,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168854282,56b795de34bffcf3,TSLA,True,2025-11-26T22:48:37+09:00,테슬나라 일론오빠 왕성하게 살아 움직이는 일론머스크의 테슬라 . 계속 성장과 발전을 기대함돠 ~~.,예측,상승,,0.6,단순감정,,1,False,False,False,True,2.56
168854190,9d3ff3276bc4bba9,TSLA,True,2025-11-26T22:48:24+09:00,내가젤 잘나가 주식 매매후 후회 아쉽게됐네요 에효,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168854150,f1f901580239accb,TSLA,True,2025-11-26T22:48:20+09:00,엔비 암드 올라가는것보니 우리는 본장가면 암전할듯ㅠㅠ 테멘...,예측,하락,2025-11-26,0.6,단순감정,,1,False,True,False,True,2.35
168854100,dcb1b5c39b945858,TSLA,False,2025-11-26T22:48:14+09:00,유동성이 없노,리액션,없음,,0.0,없음,예측 없는 리액션,0,False,False,False,True,2.56
168851276,7406883ed5e1f77d,TSLA,True,2025-11-26T22:41:36+09:00,"올 해 안으로 1,200,000가자ㅡㅡㅡㅡ",예측,상승,2025-12-31,0.6,단순감정,,1,False,True,False,True,3.23
168850960,66f9ff0f127b15e6,TSLA,True,2025-11-26T22:40:45+09:00,머스크 형님 보고 사는거지 테슬라가 거품인거 누가 모르냐고,리액션,없음,,0.0,뉴스,예측 없는 리액션,0,False,False,False,True,2.56
168850870,112e321c3763a486,TSLA,True,2025-11-26T22:40:30+09:00,기회는다시온다,예측,상승,,0.5,차트,,1,False,False,False,True,2.56
168850098,47e76137f2506d78,TSLA,True,2025-11-26T22:38:27+09:00,우리는 군단이다,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168849532,40a2bd36739a5c8c,TSLA,True,2025-11-26T22:36:49+09:00,역시 테슬 무너져도 다시올라갈줄아는..,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168849084,ed421dc33381c245,TSLA,True,2025-11-26T22:35:34+09:00,주식넘어려워요 ㅠㅠ,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168848774,3d1d0891146131bb,TSLA,True,2025-11-26T22:34:32+09:00,짜란다 ~짜란다,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168848320,4b095783d86d521c,TSLA,True,2025-11-26T22:33:10+09:00,언젠가 화성에서,예측,상승,,0.3,단순감정,,0,False,False,False,True,2.56
168848094,564d985d3e04c358,TSLA,False,2025-11-26T22:32:35+09:00,고용지표가 예상보다 잘나왔네 ㅜ 금리동결인가,리액션,없음,,0.0,뉴스,예측 없는 리액션,0,False,False,False,True,2.56
168847474,1e2e5029b1a84669,TSLA,True,2025-11-26T22:30:29+09:00,멋진 풍류를 위해 필요한 것. 멋진 만루홈런 입니다.,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168847256,c432cc0f288cd106,TSLA,True,2025-11-26T22:29:45+09:00,오늘도 무사히,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168847024,e1f24bd283bba9ae,TSLA,True,2025-11-26T22:28:55+09:00,테슬라 $1000 간다,예측,상승,,0.7,단순감정,,1,False,False,False,True,2.56
168846204,ed31c05ce41636cb,TSLA,True,2025-11-26T22:26:11+09:00,오늘 조심스레 본장에 숏 예상해봅니다….,예측,하락,2025-11-26,0.6,기타,,1,False,True,False,True,2.35
168846124,ac7cc9e8a081b023,TSLA,False,2025-11-26T22:25:53+09:00,힘내자 테슬라,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168845896,55e97625aa0b975a,TSLA,True,2025-11-26T22:25:08+09:00,개쳐박슴다,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168845432,5640f64efbae52ad,TSLA,True,2025-11-26T22:23:30+09:00,쏠수 이써,예측,상승,,0.6,단순감정,,1,False,False,False,True,2.56
168845032,741f3ac92493e50b,TSLA,True,2025-11-26T22:22:27+09:00,왠지 오르니까 불안한 이유가~,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168845010,091ac19719b7cb97,TSLA,True,2025-11-26T22:22:25+09:00,"요즘 주변에 테슬라로 인생이 바뀔 것이라며 확신에 차 있는 분들이 정말 많습니다. 그럴 때마다 저는 늘 말하죠. 그럴 거면 차라리 서울 아파트를 사라고. 그런데도 이상하게 서울 아파트는 고점이라고 생각하며 망설입니다. 반면, 이미 거품이 한껏 낀 테슬라 주식은 아무렇지 않게 매수합니다. 심지어 자율주행이든 로봇택시든 전 세계가 다 깔린다고 가정해도, 지금의 400달러대는 충분히 고평가라는 건 조금만 계산해보면 알 수 있습니다. 유독 우리 신도분들 만큼은 테슬라를 제외한 자산은 모조리 저평가하고, 테슬라만은 끝없는 신뢰를 보내죠. 저는 이렇게 많은 사람이 매수한 테슬라로 인생을 바꾸려는 것보다, 공급이 한정된 서울 아파트에 투자하는 게 오히려 인생을 바꾸는 데 더 현실적인 선택이라고 생각합니다.",리액션,없음,,0.0,기타,예측 없는 리액션,0,False,False,False,True,2.56
168844164,8293f775407c263d,TSLA,True,2025-11-26T22:19:55+09:00,날라가기 직전 같네요 오늘 70만 가면 얼마나 좋을까,예측,상승,2025-11-26,0.6,단순감정,,1,False,True,False,True,2.35
168843798,f16bcdc04fa1c42a,TSLA,False,2025-11-26T22:18:47+09:00,사야 떨어질려나 국룰이라,예측,하락,,0.6,단순감정,,1,False,False,False,True,2.56
168843512,482a9d48524fb96e,TSLA,True,2025-11-26T22:17:54+09:00,오늘 440층 탈환 ㄱㄱ,예측,상승,2025-11-26,0.7,차트,,1,False,True,False,True,2.35
168842134,d7acfd2f93faa79b,TSLA,False,2025-11-26T22:13:49+09:00,지금사면 10년 후 테슬라 평단 4달러임 100분할하고 다시 400달러 탈환 예정,예측,상승,2035-11-26,0.6,기타,,1,False,False,False,True,2.56
168841570,143f0e7f1ce567c3,TSLA,False,2025-11-26T22:12:00+09:00,언능 450넘자,예측,상승,,0.6,단순감정,,1,False,False,False,True,2.56
168840304,f51feab4491417c5,TSLA,False,2025-11-26T22:07:23+09:00,쏠까 박을까 궁금하다,리액션,없음,,0.0,없음,예측 없는 순수 질문,0,False,False,False,True,2.56
168840068,263591a3db8d7f1c,TSLA,True,2025-11-26T22:06:31+09:00,역시 테슬라 테슬라는 걱정안되는구나,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168839282,69021893845c6334,TSLA,False,2025-11-26T22:03:30+09:00,반갑습니다… 반갑습니다,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168839224,c33a027eb3960d0d,TSLA,True,2025-11-26T22:03:17+09:00,전기차 타고싶어~^^,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168839154,7bf1c3e32e52a05e,TSLA,True,2025-11-26T22:03:03+09:00,방금모지 순간 번쩍이네 ㅋㅋㅋ,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168839012,f3715c531473a3c2,TSLA,True,2025-11-26T22:02:32+09:00,잡아잡아잡아... 놓지마..,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168838758,88b3eab96d3c91cb,TSLA,True,2025-11-26T22:01:36+09:00,낼 땡스기빙데이 휴장 .. 모레는 반장 ? 폭등해뢋 쏫꾸처뢋,예측,상승,2025-11-28,0.75,기타,,2,True,True,False,True,6.52
168837806,9e4de6ac7357683f,TSLA,True,2025-11-26T21:57:56+09:00,역시 테슬라,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168837588,b87676b7711195fa,TSLA,True,2025-11-26T21:56:57+09:00,어질어질하다,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168836880,ad0157fb3179492e,TSLA,False,2025-11-26T21:53:45+09:00,올라가장,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168836864,081c5804c6000666,TSLA,True,2025-11-26T21:53:41+09:00,익절만 ㅈㅂ!,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168836584,f5cee74bb02df036,TSLA,False,2025-11-26T21:52:22+09:00,오늘 450 넘긴다!!,예측,상승,2025-11-26,0.7,단순감정,,1,False,True,False,True,2.35
168836480,3cf546aae5272b6e,TSLA,True,2025-11-26T21:51:53+09:00,테슬라 주식 가즈아~~~^^,예측,상승,,0.3,단순감정,,0,False,False,False,True,2.56
168836386,f1f901580239accb,TSLA,True,2025-11-26T21:51:20+09:00,닉스 물린거 슬라붕대로 감았네 휴,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168836374,61d8a9c5647e2ec7,TSLA,True,2025-11-26T21:51:19+09:00,프장에서 샀다가 힘든 경우 몇번 있어서 차마 못사고 있는데 이러고 본장에 오르면 ... 엄청 속상할거 같고 ㅠㅠ 테슬라를 못믿어서가 아니고 요새 국장이나 미장이 다 조정인거 같아서 언제 들어가야할지 모르는것뿐이에요 ㅠ,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168836126,8b12fc84905ea88b,TSLA,True,2025-11-26T21:50:17+09:00,이거이거 어디서 팔아야할지 고민이네😏,리액션,없음,,0.0,단순감정,예측 없는 리액션,0,False,False,False,True,2.56
168835876,d21451a7650126f8,TSLA,True,2025-11-26T21:49:11+09:00,"전고점 뚫고 500불 가자. 버블 만들고, 경제위기 만들어서 신명나게 놀아보자. 언젠가 경제 개박살 나는 것만 기다린다.",예측,상승,,0.6,차트,,1,False,False,False,True,2.56
168835706,bd2d85813e450752,TSLA,True,2025-11-26T21:48:23+09:00,테슬라 주니퍼 가고싶은데 주니퍼 오너분들 전기차 장단점 좀 알려줘요!!,리액션,없음,,0.0,없음,종목과 무관한 잡담,0,False,False,False,True,2.56
168835632,3523d88e89b3aa2b,TSLA,True,2025-11-26T21:48:01+09:00,가자!! 화이팅!!,리액션,없음,,0.0,단순감정,단순 감정·노이즈,0,False,False,False,True,2.56
168833462,1adbae74bd5e2158,TSLA,False,2025-11-26T21:38:05+09:00,"테슬라 진짜 미쳤다, 에너지, 전기차, 자율주행, 옵티머스를 넘어 자체칩ㄷㄷ",리액션,없음,,0.0,뉴스,예측 없는 리액션,0,False,False,False,True,2.56
